Local Area,Source,Region,NAICS,Notice Link,Affected Occupation,Date Received,Union,Comments,Workforce Area,Affected Occupations,County,Projected Dates,Projected Date,Employees,County: Local  Name,NAICS Code,Notice URL,Company Contact,Closure or Layoff?,Company Address,Closure/Layoff,Location,NAICS/SIC,NEG,NAFTA/Trade,Industry,Congressional ,County/Counties,Trade,Company Name,SIC
,WARN,,333120,,,2009-05-20 00:00:00,,,Bluegrass,See W.A.R.N.,,09/30/09 +/-,,117,,,,,,,Closure,"1105 Eastland Drive              Lexington, KY 40505",,,,,,,,Komatsu Renam North America,
,WARN,,213113,,,2009-05-19 00:00:00,N,Also has a facility in Pikeville that will be impacted,TENCO,Coal mining support activities,,2009-05-19 00:00:00,,,,,,,,,Closure,"1500 North Big Run Road  Ashland, KY 41102",,,,,,,,"Appalachian Fuels, LLC",
,WARN,,213113,,,2009-05-19 00:00:00,N,Also has a facility in Pikeville that will be impacted,TENCO/EKCEP,Coal mining support activities,,2009-05-19 00:00:00,,,,,,,,,Closure,"1500 North Big Run Road  Ashland, KY 41102",,,,,,,,"Appalachian Fuels, LLC",
,WARN,,3363,,,2009-05-15 00:00:00,Y,,Northern Kentucky,See W.A.R.N.,,2009-07-31 00:00:00,,158,,,,,,,Closure,"5212 US Highway 42, East Carrollton, KY 41008",,,,,,,,ArvinMeritor,
,WARN,,561422,,,2009-05-15 00:00:00,,dba Mayfield Call Center,West Kentucky,Telemarketers,,2009-05-29 00:00:00,,16,,,,,,,Closure,"1102 Paris Road, Suite 15  Mayfield, KY 42066",,,,,,,,CDG Management ,
,WARN,,212312,,,2009-05-15 00:00:00,,"dba, Carmeuse/Black River Operation",Northern Kentucky,See W.A.R.N.,,2009-05-08 00:00:00,,48 +/-,,,,,,,Layoff,"9043 Highway 154                  Butler, KY 41006",,,,,,,,Carmeuse Lime and Stone,
,WARN,,331111,,,2009-05-13 00:00:00,Y,"dba, Ashland West Works",TENCO,Iron and steel mill workers,,07/28/2009 - 08/11/2009,,750,,,,,,,Layoff,"P.O. Box 191                             Ashland, KY 41101 - 0191",,,,,,,,AK Steel Corporation,
,WARN,,21211,,,2009-05-08 00:00:00,,,EKCEP,Underground coal mining occupations,,,,58,,,,,,,Layoff,"P.O. Box 130                           Mayra, KY 41549",,,,,,,,Premier Elkhorn Coal Company,
,WARN,,212112,,,2009-05-04 00:00:00,N,,EKCEP,Bituminous coal underground mining,,2009-07-01 00:00:00,,See W.A.R.N.,,,,,,,Closure,"184 Fourmile Branch             P.O. Box 130                             Mousie, KY 41839",,,,,,,,"CONSOL of Kentucky, Inc.",
,WARN,,336399,,,2009-05-04 00:00:00,,,Barren River,Automotive parts manufacturer,,2009-05-11 00:00:00,,135,,,,,,,Layoff,"140 North Graham Ave.       Bowling Green, KY 42101",,,,,,,,"Trace Die Cast, Inc.",
,WARN,,3261,,,2009-05-01 00:00:00,N,,Bluegrass,Plastics production manufacturing,,07/01/2009 - 09/14/2009,,167,,,,,,,Layoff,"1175 Enterprise Drive        Winchester, KY 40391",,,,,,,,Wintech,
,WARN,,,,,2009-04-13 00:00:00,N,"Subsidiary of Siegal Robert, Inc.",Barren River,See W.A.R.N.,,05/25/2009 - 06/30/2009,,194,,,,,,,Layoff,"1001 Happy Valley                 Glasgow, KY 42141",,,,,,,,"S-R of Kentucky, Inc.",
,WARN,,551114,,,2009-04-07 00:00:00,N,,Lincoln Trail,See W.A.R.N.,,2009-07-03 00:00:00,,316 +/-,,,,,,,Closure,"201 Judge Kenneth Goff Drive                                           Leitchfield, KY 42754",,,,,,,,Toyota Boshoku,
,WARN,,336399,,,2009-04-06 00:00:00,N,,Bluegrass,See W.A.R.N.,,2009-06-05 00:00:00,,56,,,,,,,Layoff,"1090 Industry Road               Harrodsburg, KY 40330",,,,,,,,Trim Masters Incorporated,
,WARN,,541511,,,2009-04-06 00:00:00,N,,Bluegrass,Customer Service  ,,2009-06-01 00:00:00,,160,,,,,,,Layoff,"2432 Fortune Drive               Lexington, KY 40509",,,,,,,N,ACS Business Process Solutions',
,WARN,,326199,,,2009-04-03 00:00:00,N,,Northern Kentucky,See W.A.R.N.,,04/01/2009 - 09/30/2009,,114,,,,,,,Closure,"7850 Foundation Drive        Florence, KY 41042",,,,,,,N,Betts USA,
,WARN,,336399,,,2009-04-01 00:00:00,,04/10/2013 - Information distributed on WARN was incorrect,Greater Louisville,Labor production and salaried admin.,,2009-05-29 00:00:00,,79,,,,,,,Layoff,"6301 Midland Industrial Drive                                              Shelbyville, KY 40065",,,,,,,N,"Noble International, LTD.",
,WARN,,334111,,,2009-03-31 00:00:00,,,Greater Louisville,See W.A.R.N.,,05/30/2009 - 06/13/2009,,2,,,,,,,Layoff,"462 S. Fourth Ave., Suite 1780   Louisville, KY 40202",,,,,,,N,"Sun Microsystems, Inc.",
,WARN,,321113,,,2009-03-16 00:00:00,N,,EKCEP,See W.A.R.N.,,2009-05-01 00:00:00,,165,,,,,,,Closure,"610 Trus Joist Lane                Chavies, KY ",,,,,,,N,Ilevel by Weyerhaeuser,
,WARN,,326199,,,2009-03-11 00:00:00,Y,Teramsters Local Union #89,Greater Louisville,3rd shift,,2009-03-29 00:00:00,,1,,,,,,,Layoff,"2410 Plantside Drive                     Jeffersontown, KY 40299",,,,,,,N,Jones Plastics & Engineering,
,WARN,,541330,,,2009-03-09 00:00:00,,,Bluegrass,,,2009-05-04 00:00:00,,73,,,,,,,Layoff,"101 Kuhlman Blvd.               Versailles, KY 40383",,,,,,,,Kuhlman Elctric Corporation,
,WARN,,326220,,,2009-03-05 00:00:00,,,Bluegrass,,,05/31/2009 - 10/31/2009,,137,,,,,,,Layoff,"1605 Fortune Drive                        Winchester, KY 40391",,,,,,,N,"Ainak, Inc.",
,WARN,,339999,,,2009-03-04 00:00:00,,,EKCEP,,,2009-05-01 00:00:00,,76,,,,,,,Layoff,"189 Keller Road                               Williamsburg, KY 40769",,,,,,,N,Ayrshire Electronics,
,WARN,,,,,2009-02-19 00:00:00,N,05/03/2013 - unknown if WARN was released,West Kentucky,,,04/20/2009 - 07/15/2009,,57,,,,,,,Closure,"3500 US Highway 641 North       Murray, KY 40271",,,,,,,,"Webasto Roof Systems, Inc.",
,WARN,,327215,,,2009-02-06 00:00:00,N,,Lincoln Trail,See W.A.R.N.,,2009-02-26 00:00:00,,140 +/-,,,,,,,Layoff,"1 Auto Glass Drive                          Elizabethtown, KY 42702",,,,,,,,AGC,
,WARN,,,,,2009-02-04 00:00:00,,05/03/2013 - unknown if WARN was released,Bluegrass,,,2009-02-05 00:00:00,,,,,,,,,Layoff,"2120 Capstone Drive                     Lexington, KY ",,,,,,,,"Specialty Vehicle Acquasition Corporation, dba ASC, Inc.",
,WARN,,561990,,,2009-02-02 00:00:00,,,Barren River,,,2009-03-31 00:00:00,,95,,,,,,,Layoff,"1001 Happy Valley                 Glasgow, KY 42141",,,,,,,,SKF,
,WARN,,424690,,,2009-02-02 00:00:00,Y,,Greater Louisville,PVC production unit,,2009-03-30 00:00:00,,60 +/-,,,,,,,Layoff,"4014 Bells Lane                     Louisville, KY 40211",,,,,,,,Occidental Chemical Corporation (OxyChem),
,WARN,,,,,2009-01-29 00:00:00,N,05/03/2013 - unknown if WARN was released,Bluegrass,,,2009-03-30 00:00:00,,150,,,,,,,Layoff,"3005 Corporate Drive                    Winchester, KY 40391",,,,,,,,GECOM Corporation,
,WARN,,331521,,,2009-01-26 00:00:00,,,Barren River,,,01/30/2009 - 02/13/2009,,180,,,,,,,Layoff,"20 Prestwick Dr.                              Glasgow, KY 42141                          400 American Ave.                         Glasgow, KY 42141",,,,,,,,"JL French Automotive Casting, Inc.",
,WARN,,443112,,,2009-01-16 00:00:00,,8 locations closing.,Statewide,,,2009-03-21 00:00:00,,,,,,,,,Closure,Statewide,,,,,,,,Circuit City,
,WARN,,,,,2009-01-12 00:00:00,Y,05/03/2013 - unknown if WARN was released,Greater Louisville,,,2009-03-09 00:00:00,,2,,,,,,,Layoff,"1000 Old Brunerstown Rd. Shelbyville, KY 40065",,,,,,,,"Martinrea Heavy Stamping, Inc.",
,WARN,,811213,,,2009-01-07 00:00:00,Y,,Greater Louisville,"Production, test operators, inspection and repair operators",,2009-02-18 00:00:00,,150 +/-,,,,,,,Layoff,"4400 Commerce Crossing Drive                                                    Louisville, KY 40299",,,,,,,,Flextroncis - Global Services,
,WARN,,,,Production workers,November,No,Closure of New Model Development Center; layoffs in three phases.,Barren River,,,01/14/2011 - 04/01/2011,,80,,,,,,"949 Pedigo Way                   Bowling Green, KY 42103",Closure,,,,,,,,Y,"Sumitomo Electric Wiring Systems, Inc.",
,WARN,,331111,,Production workers,2010-12-28 00:00:00,Yes,"Some, but not all workers are represented by a union",TENCO,,,2011-02-28 00:00:00,,266,,,,,,"9227 Center Pointe Drive West Chester, OH 45069 ",Closure,,,,,,,,,AK Steel Corporation,
,WARN,,,,See W.A.R.N.,2010-12-15 00:00:00,,,Greater Louisville,,,2011-01-31 00:00:00,,245,,,,,,"400 West Market Street    P.O. Box 32830                      Louisville, KY 40202",Closure,,,,,,,,,Aegon Insurance Group,
,WARN,,484122,,Production,2010-12-13 00:00:00,,,Greater Louisville,,,2011-02-26 00:00:00,,88,,,,,,"4301 Campisano Drive       Louisville, KY 40218",Closure,,,,,,,,,"Martin-Brower, LLC",
,WARN,,,,See W.A.R.N.,2010-12-01 00:00:00,,,Western Kentucky,,,2011-01-29 00:00:00,,486,,,,,,"7138 Black Sheep Run        Ft. Campbell, KY 42223",Layoff,,,,,,,,,CSC Applied Technology Group,
,WARN,,,,Production workers,2010-11-12 00:00:00,,,Barren River,,,01/14/2011 - 04/01/2011,,80,,,,,,"949 Pedigo Way                   Bowling Green, KY 42103",Closure,,,,,,,,Y,"Sumitomo Electric Wiring Systems, Inc.",
,WARN,,336321,,Production workers,2010-11-04 00:00:00,Yes,"dba, Philips Lighting Company",Bluegrass,,,2011-02-18 00:00:00,,,,,,,,"320 Vaksdahl Ave.               Danville, KY ",Closure,,,,,,,,,Philips Electronic North America Corp.,
,WARN,,621492,,"Clinical Diabetes Educators, Regional Managers, Area Director",2010-11-02 00:00:00,No,,Lincoln Trail,,,2010-12-31 00:00:00,,53,,,,,,"401 Majestic Way                Cecilia, KY 42724",Closure,,,,,,,,,Practice Therapeutics,
,WARN,,561422,,Not specified,2010-11-02 00:00:00,No,,Barren River,,,2010-12-31 00:00:00,,74 fulltime and 184 parttime,,,,,,"1310 Campbell Lane           Bowling Green, KY 42104",Closure,,,,,,,,,Teleservices Direct,
,WARN,,484230,,See W.A.R.N.,2010-09-30 00:00:00,Yes,"Some, but not all workers are represented by a union",Greater Louisville,,,2010-12-16 00:00:00,,195,,,,,,"202 Fern Valley Road   Louisville, KY 40213",Layoff,,,,,,,,,"Jack Cooper Transport Co., Inc.",
,WARN,,424210,,Pharmaceutical sales,2010-09-21 00:00:00,No,Variouos locations,Statewide,,,11/21/2010 - 03/15/2011,,8,,,,,,"One Riverfront Place   Newport, KY 41071-4563",Layoff,,,,,,,,,"Xanodyne Pharmaceuticals, Inc.",
,WARN,,811211,,See W.A.R.N.,2010-09-17 00:00:00,,,Bluegrass,,,11/12/2010 - 05/15/2011,,33,,,,,,"1300 New Circle Road  Suite 150                           Lexington, KY 40505",Layoff,,,,,,,,,"Elan Home Systems, LLC",
,WARN,,2121,,See W.A.R.N.,2010-09-16 00:00:00,No,"Mine site is located at 447 Johnson Fork Road, Premium, KY",EKCEP,,,2010-11-15 00:00:00,,160,,,,,,"147 Big Blue Blvd.          Whitesburg, KY 41858",Closure,,,,,,,,,United Coal Company                                dba Sapphire Coal Company,
,WARN,,326199,,"Production Workers, Plant Management",2010-09-14 00:00:00,No,,Green River,,,2010-11-16 00:00:00,,60,,,,,,"390 Community Drive Henderson, KY",Closure,,,,,,,,,Fortis Plastics ,
,WARN,,621910,,See W.A.R.N.,2010-08-06 00:00:00,No,Business providers ambulance service,Western Kentucky,,,2010-08-06 00:00:00,,54,,,,,,"925 Norht Main Street Jopkinsville, KY 42240",Closure,,,,,,,,,PROCARENT,
,WARN,,514513,,See W.A.R.N.,2010-07-17 00:00:00,,This is an amendment to the 04/26/2010 WARN. Revised the projected dates of layoff,Statewide,,,2010-09-06 00:00:00,,286,,,,,,See W.A.R.N.,Closure,,,,,,,,,ACS Government Solutions,
,WARN,,312229,,See W.A.R.N.,2010-07-16 00:00:00,Yes,W.A.R.N. also issued on 10/31/2009,Greater Louisville,,,2010-09-17 00:00:00,,37,,,,,,"3029 Muhammad Ali Blvd.                                   P.O. Box 32980                Louisville, KY 40232-2980",Closure,,,,,,,,,National Tobacco Co.,
,WARN,,811198,,See W.A.R.N.,2010-07-06 00:00:00,No,"Sites located in Louisville, Owensboro, Pikeville, Prestonsburg, Paducah, Winchester and Madisonville.",Statewide,,,2013-08-29 00:00:00,,18,,,,,,"2 Trap Falls Road                  Suite 204                                 Shelton, CT 06484",Layoff,,,,,,,,,"Butler America, LLC",
,WARN,,333518,,Production Workers,2010-06-29 00:00:00,Yes,"United Steelworkers Union: 1727 Sweeney St Owensboro, KY 42303",Green River,,,10/30/2010 +/-,,88,,,,,,"3301 Old Hartford Road                      Owensboro, KY 42303",Closure,,,,,,,,,GE Energy Motors and Controls,
,WARN,,316219,,Production workers,2010-05-25 00:00:00,No,WARN is to amend the date of layoff mentioned in previous WARNs dated 06/30/2010 to 09/20/2010.,Bluegrass,,,2010-09-20 00:00:00,,101,,,,,,"1020 Hustonville Road       Danville, KY 40422",Closure,,,,,,,,Y,Red Wing Shoes,
,WARN,,332321,,Production workers,2010-05-05 00:00:00,Yes,,Northern Kentucky,,,07/02/2010 - 12/17/2010,,68,,,,,,"200 West 43 Street              Covington, KY 41015",Closure,,,,,,,,,Overhead Door Corporation,
,WARN,,334416,,Market and Loan Planning Analyst,2010-05-03 00:00:00,No,Kuhlman Electric facility. Notice modifies affected employee's termination date.,Bluegrass,,,2010-06-30 00:00:00,,1,,,,,,"101 Kuhlman Ave.               Versailles, KY 40383",Layoff,,,,,,,,,ABB,
,WARN,,928120,,See W.A.R.N.,2010-04-30 00:00:00,No,,Cumberlands  ,,,2010-07-02 00:00:00,,61,,,,,,"203 Allison Boulevard           Corbin, KY 40701",Layoff,,,,,,,,,CSC  ,
,WARN,,514513,,Computer Support and Administrative Staff,2010-04-26 00:00:00,,"Locations in London, Monticello and Richmond.",Cumberlands              Bluegrass,,,2010-06-22 00:00:00,,286,,,,,,See W.A.R.N.,Closure,,,,,,,,,ACS Government Solutions,
,WARN,,"335312, 336399",,Production workers,2010-04-09 00:00:00,,"Layoffs are expected to be permanent and constitute a ""plant closing"" under WARN.",Lincoln Trail,,,2010-05-28 00:00:00,,,,,,,,"901 Withrow Court             Bardstown, KY 40004",Layoff,,,,,,,,,"Mitsuba Bardstown, Inc.",
,WARN,,551114,,Railroad Car Repairers,2010-04-06 00:00:00,Yes,Facility owned by Progress Rail Raceland Corporation. Workers to be furloughed at least six months.,TENCO,,,2010-04-13 00:00:00,,146,,,,,,"551 South White Oak Road Russell, KY 41169-1756",Layoff,,,,,,,,,CSX Transportation,
,WARN,,445110,,Retail Grocery Occupations,2010-03-29 00:00:00,,,Northern Kentucky,,,,,111,,,,,,"4874 Huston Road                   Florence, KY 41042",Closure,,,,,,,,,Biggs,
,WARN,,,,See W.A.R.N.,2010-03-17 00:00:00,,,Northern Kentucky,,,2010-05-18 00:00:00,,839,,,,,,"3336 Kenton Road                   Hebron, KY 41048",Closure,,,,,,,,,Regional Elite Airline Services,
,WARN,,326199,,Production workers,2010-03-02 00:00:00,,,Bluegrass,,,2010-04-30 00:00:00,,96,,,,,,"110 Venture Court                  Nicholasville, KY 40356",Closure,,,,,,,,,Jackson Plastics,
,WARN,,322211,,Production workers,2010-02-25 00:00:00,,,Northern Kentucky,,,2010-03-29 00:00:00,,72,,,,,,"4455 Olympic Blvd.                 Erlanger, KY 41018",Layoff,,,,,,,,,Sonoco Corrflex,
,WARN,,561320,,See W.A.R.N.,2010-02-04 00:00:00,No,,Northern Kentucky,,,2010-04-01 00:00:00,,92,,,,,,"3633 Wheeler Road                Augusta, GA 30909",Layoff,,,,,,,,,TFE Logistics Group,
,WARN,,314912,,"Production workers, Mechanics and Inspectors",2010-02-03 00:00:00,,,Cumberlands,,,02/03/2010 - 02/17/2010,,84,,,,,,"P.O. Box 909                              100 Quality Drive                     Monticello, KY 42633",Layoff,,,,,,,,,"Patriot Industries, Inc.",
,WARN,,,,See W.A.R.N.,2010-01-29 00:00:00,,Foundry Engineer will relocate to another facility. This is a continuation of the phased closure of this employer.,Northern Kentucky,,,2010-04-01 00:00:00,,6,,,,,,"5212 US Highway 42, East Carrollton, KY 41008",Closure,,,,,,,,,ArvinMeritor,
,WARN,,334416,,Customer service respresentatives - Power,2010-01-22 00:00:00,Yes,Amended notice dated 10/13/2009. Last day worked originally scheduled for 03/31/2010; amended to 04/30/2010.,Bluegrass,,,2010-05-03 00:00:00,,3,,,,,,"101 Kuhlman Ave.               Versailles, KY 40383",Layoff,,,,,,,,,Kuhlman Electric Corporation,
,WARN,,334416,,Market and load planning analyst,2010-01-22 00:00:00,Yes,Amended notice dated 10/13/2009. Last day worked originally scheduled for 04/30/2010; amended to 05/28/2010.,Bluegrass,,,2010-05-31 00:00:00,,1,,,,,,"101 Kuhlman Ave.               Versailles, KY 40383",Layoff,,,,,,,,,Kuhlman Electric Corporation,
,WARN,,517212,,See W.A.R.N.,2010-01-20 00:00:00,Yes,,Bluegrass,,,03/27/2010 - 04/16/2010,,241,,,,,,"2001 Harrodsburg Road  Lexington, KY 40904",Closure,,,,,,,,,"Verizon North, Inc.",
,WARN,,423730,,"Production workers, HR Manager, Sr. Mfg. Engineer",2010-01-11 00:00:00,,,Bluegrass,,,02/05/2010 - 03/12/2010,,50,,,,,,"551 Tapp Road                          Harrodsburg, KY 40330-2213",Closure,,,,,,,,,Modine Manufacturing Company,
,WARN,,423730,,Order Entry Planner,2010-01-11 00:00:00,,This notice amends the WARN dated 11/04/2009.,Bluegrass,,,2010-01-08 00:00:00,,Reduction from 13 to 1,,,,,,"551 Tapp Road                          Harrodsburg, KY 40330-2213",Closure,,,,,,,,,Modine Manufacturing Company,
,WARN,,,,Management and Professional,2010-01-08 00:00:00,No,Continuation of planned phase-out of operations.,Northern Kentucky,,,03/12/2010 - 04/15/2010,,6,,,,,,"5212 US Highway 42, East Carrollton, KY 41008",Closure,,,,,,,,,ArvinMeritor,
,WARN,,481112,,"Airflight crews including Captain, First Officer and Second Officer",2010-01-05 00:00:00,Yes,Phased furloughs.,Northern Kentucky,,,03/06/2010 - 07/01/2010,,303,,,,,,"236 Wendell Ford Blvd.         Erlanger, KY 41018",Layoff,,,,,,,,,ASTAR Air Cargo,
,WARN,,483211,,Barge workers and administrative support,2010-01-02 00:00:00,No,,Western Kentucky,,,2010-03-06 00:00:00,,161,,,,,,"631 Marine Way                       Paducah, KY 42003",Closure,,,,,,,,,"Western Kentucky Navigation, Inc.",
,WARN,,561320,,See W.A.R.N.,2011-12-28 00:00:00,No,See W.A.R.N.,EKCEP,,,2012-02-29 00:00:00,,,,,,,,"207 Hospital Drive  Barbourville, KY 40906",Layoff,,,,,,,,,CSC,
,WARN,,337110,,Production workers,2011-12-19 00:00:00,No,,EKCEP,,,2012-04-30 00:00:00,,157,,,,,,"101 Woodmark Way  Chavies, KY 41727",Closure,,,,,,,,,American Woodmark Corporation,
,WARN,,,,See W.A.R.N.,2011-12-06 00:00:00,No,,Western Kentucky,,,02/03/2012 - 07/13/2012,,148,,,,,,"1350 North 10th Street                     Paducah, KY 42001",Closure,,,,,,,,,"US Foods, Inc.",
,WARN,,562910,,See W.A.R.N.,2011-11-21 00:00:00,Yes,,Western Kentucky,,,01/20/2012 - 06/30/2012,,95,,,,,,"761 Veterans Avenue  Kevil, KY 42053",Layoff,,,,,,,,,"LATA Evironmental Services of Kentucky, LLC",
,WARN,,326199,,"Production workers, salaried employees",2011-11-16 00:00:00,No,RR meetings conducted 11/01/2011 & 11/02/2011,Western Kentucky,,,12/23/2011 - 01/31/2012,,124 +/-,,,,,,"515 Island Park Drive   Madisonville, KY 42431",Closure,,,,,,,,,Berry Plastics Corporation,
,WARN,,"331222, 332618",,See W.A.R.N.,2011-10-20 00:00:00,No,,Bluegrass,,,2011-12-19 00:00:00,,68,,,,,,"220 Stephens Drive      Nicholasville, KY 40340",Closure,,,,,,,,,Leggett & Platt,
,WARN,,332111,,See W.A.R.N.,2011-09-19 00:00:00,No,"Consolidating operations into Mayfield, KY Progress Way facility",TENCO,,,,,76,,,,,,See W.A.R.N.,Layoff,,,,,,,,,Emerson Power Transmission Solutions,
,WARN,,561422,,Customer service agents,2011-09-13 00:00:00,,05/08/2013: Unknown if WARN was released.,,,,2011-10-31 00:00:00,,28,,,,,,"101 Sykes Boulevard            Chavies, KY",Layoff,,,,,,,,,"Skyes Enterprises, Incorporated",
,WARN,,334418,,See W.A.R.N.,2011-09-12 00:00:00,No,,Greater Louisville,,,,,83,,,,,,"440 Commerce Crossing Drive                       Louisville, KY 40229",Layoff,,,,,,,,,"Flextronics Americas, LLC",
,WARN,,623110,,See W.A.R.N.,2011-08-29 00:00:00,No,dba Cardnial Hill Specialty Hospital,Northern Kentucky,,,2011-10-29 00:00:00,,92,,,,,,"85 N. Grand Avenue        Ft. Thomas, KY 41075",Closure,,,,,,,,,"Kentucky Easter Seal Society, Inc., dba Cardinal Hill Specialty Hospital",
,WARN,,561621,,See W.A.R.N.,2011-08-29 00:00:00,No,See W.A.R.N.,Greater Louisville,,,2011-08-29 00:00:00,,,,,,,,"10400 Linn Station Road                                   Louisville, KY 40223",Closure,,,,,,,,,"Video Monitoring Services of America, LP",
,WARN,,561422,,See W.A.R.N.,2011-08-02 00:00:00,No,,EKCEP,,,10/01/2011            11/30/2011      12/31/2011,,157,,,,,,"101 Sykes Boulevard    Chavies, KY ",Layoff,,,,,,,,,Sykes Enterprises,
,WARN,,,,See W.A.R.N.,2011-07-06 00:00:00,No,,Western Kentucky,,,2011-08-31 00:00:00,,107,,,,,,"Building 7154, Ft. Campbell AAF Hangar 2                                           Ft. Campbell, KY 42223",Layoff,,,,,,,,,CSC Applied Technology Group               Contract Field Teams,
,WARN,,,,See W.A.R.N.,2011-06-28 00:00:00,Yes,"dba Louis Trauth Dairy, LLC",Northern Kentucky,,,2011-08-26 00:00:00,,108,,,,,,"16 East Eleventh Street                                 Newport, KY 41071",Closure,,,,,,,,,"Suiza Dairy Group, LLC                                                  d/b/a Louis Trauth Dairy",
,WARN,,336399,,Production workers,2011-06-27 00:00:00,No,,Bluegrass,,,2011-08-26 00:00:00,,134,,,,,,"401 Enterprise Drive    Nicholasville, KY 40356",Layoff,,,,,,,,,"Trim Masters, Inc.",
,WARN,,517911,,See W.A.R.N.,2011-06-03 00:00:00,No,Doing work in Verizon Wireless Locations,Statewide,,,2011-08-31 00:00:00,,6,,,,,,"6800 Solectron Drive    Carlotte, NC 28262",Layoff,,,,,,,,,"Flextronics Americas, LLC",
